Network,Address,Name,Solidity Version,Txcount,Create Date
mainnet,0x9504b4ab8cd743b06074757d3b1be3a3af9cea10,LongShortPairCreator,0.8.4,41,7/13/2021
mainnet,0x1e974e116a5137d4891d2af9bf751f076837a0b7,TransparentUpgradeableProxy,0.8.17,2,1/17/2023
mainnet,0xa38a843aaae0e2664e9e113df32ab17d6b848f7b,CurveLPOracleFactory,0.8.11,2,3/10/2022
mainnet,0xd8e6fbb43354dd6637561208ef5db1a62e6408dc,DssSpell,0.6.12,3,4/29/2022
mainnet,0x0f6b3595ed1652a58c26229b39d6b1382b61fa0c,Indelible,0.8.17,27,2/26/2023
mainnet,0xdf6e02aa226e69888241e7d8689c1b1ffba48ae7,NounsFactory,0.8.19,3,6/13/2023
mainnet,0xdf1efb3447e9aaf71461dadddee73cdc66bd42ab,Strategy,0.8.12,3,9/21/2022
mainnet,0xeec1e1aef39309998d14615a177d989f37342cf1,DssSpell,0.6.12,3,3/11/2022
mainnet,0xc03b2e3be709b96a9e71797213be58899f431943,ControlDeployer,0.8.9,2,12/30/2021
mainnet,0x66600c4f55527c410d4067b21474c0fa1fe1331d,CollectionFactory,0.8.17,1,2/27/2023
mainnet,0xf9ec62e43f466a4311f160a15497d384600ccb16,Memberships,0.8.17,1,2/27/2023
mainnet,0x1378b056b82c0157145b735f903b05d3ef62e44a,Collection,0.8.17,1,2/27/2023
mainnet,0x6773c82bbb9f0e4c73eecbc26ad3f8018580bef9,DssSpell,0.6.12,1,8/09/2022
mainnet,0x3c0e15cec4f17831b2c15a8c97e66497b98efe7d,Indelible,0.8.14,1176,12/07/2022
mainnet,0x664a8069a80816ce898be980cb29c97f7ddbaee2,Strategy,0.8.12,4,9/20/2022
mainnet,0x15ba39375ee2ab563e8873c8390be6f2e2f50232,SimpleAccountFactory,0.8.14,0,6/14/2023
mainnet,0x9e165d9d4649659d092cdf2f3a82a6dee6b07e7d,Nunme,0.8.17,15,2/26/2023
mainnet,0xb85b98de4da4416c49a8ac9bb801da0362b7acc8,TokenFactory,0.8.9,1,12/30/2021
mainnet,0xd6fba9cfbba64ffa7c35d4d7802aa19bcd425ced,RewardFactory,0.8.9,1,12/30/2021
mainnet,0xe6cd031fb0d9a79fd8cd3035b9228f78ff459b07,LendPoolAddressesProvider,0.8.4,59,1/17/2023
mainnet,0x5d2956458cc367536ec953465c1b326abad6794f,PolicyVotes,0.8.9,1,10/29/2022
mainnet,0x0810b657477d1577d7f7070481a4ef67569b8cb6,PancakeSwapVaultGovernance,0.8.9,9,6/13/2023
mainnet,0xf4e903bd6ffc1464f7938f6e1a27e369edbd715d,CurrencyGovernance,0.8.9,1,10/29/2022
mainnet,0x5a8e04a84fb2f6ad4002c824045c7c1bde10cb81,Indelible,0.8.14,4900,1/17/2023
mainnet,0x047a2c85394dd7f475027fc2bf1753babb454094,MultiTokenDeployer,v0.4.24,2,8/25/2018
mainnet,0x6fdfafb66d39cd72cfe7984d3bbcc76632faab00,LendingPoolAddressesProvider,0.6.12,17,10/17/2021
mainnet,0xde09b87e50f65031df6a3c3aa0e2f0efce5e2cf6,VestingFactory,0.8.16,142,8/09/2022
mainnet,0x5fd8b41095760390ac69afcef67b93094d6d9deb,StakeManager,0.8.0,5,4/28/2021
mainnet,0x57b622028d66af9d5ccff7d69e57445463f061b0,VesterFactory,0.8.6,1,1/01/2022
mainnet,0x4fd752dd85e04545c7c0ecb1fa46c033f25ae53b,MarriageRegistry,0.8.9,2,10/31/2022
mainnet,0x2e8920950677f8545b4ef80315f48e161cb02d1c,CrowdfundFactory,0.8.20,702,6/15/2023
mainnet,0x9e16c8b4c998604471ea0e63ecbb6d6d30f07fa0,DssSpell,0.8.16,3,6/15/2023
mainnet,0xa963cc9e4f1dc187d561830ee299040c582e2bfc,DssSpell,0.6.12,3,6/22/2022
mainnet,0xc0e0ec5541e26e93d5a9f5e999ab2a0a7f8260ae,PartyFactory,0.8.20,1,6/15/2023
mainnet,0xf88480d07880fe97c4c69fb22337b07420721843,Controller,0.8.20,6,6/15/2023
mainnet,0x0835c8c4ab282b5dbf06d59e1489ef17f1c40d96,YieldSourcePrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0x63fe3d163a3533f3d13ace30c539a9e8c290d630,TokenFaucetProxyFactory,0.6.12,1,7/17/2021
mainnet,0x166f6240a5560a34352b054468deb85042c85142,StakePrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0xb789b73ebea500e797c068c4a3d7b1b490b58475,MultipleWinnersProxyFactory,0.6.12,1,7/17/2021
mainnet,0xfb92015f58b239296c9f13003b75d3b7cfb1111e,CompoundPrizePoolProxyFactory,0.6.12,1,7/17/2021
mainnet,0xebc26358b4a196f0dd76caa52aba9626510296d1,MarketplaceFactory,0.8.4,4,12/08/2022
mainnet,0xabcce571896f95560514bfb316064ffb7cc79e2c,InvestmentFactory,0.8.4,10,2/28/2023
mainnet,0x3918fbbd7389ce318ce629dca43a94a869c7b80c,DssSpell,0.6.12,1,7/16/2021
mainnet,0xf8e32814a46dee4fbd947057714127ab1178d688,RewardPoolFactory,0.7.6,1,7/16/2021
mainnet,0x41ccca91368815c1d575f54eeb4c260438b808d2,PowerSwitchFactory,0.7.6,1,7/16/2021
mainnet,0x76500c7cda9c67906ec7bdc10725fdb84934ec41,Registry,0.8.2,3,3/14/2022
mainnet,0x585e9f7a44161e0692fc6e4a7cb4d72f33df982f,SnapshotRepERC20Guild,0.8.8,47,10/31/2022
mainnet,0x8c762ba54ca0791b8251e604cb7e3434c9153d22,DssSpell,0.6.12,3,12/09/2022
mainnet,0x6324bf2b551777e73413996d4a648d79cf5ebdf0,CRFTDRegistry,0.8.15,52,8/10/2022
mainnet,0xa03c2182af8ec460d498108c92e8638a580b94d4,DAOFactory,0.8.17,311,2/28/2023
mainnet,0x96e54098317631641703404c06a5afad89da7373,PluginRepoFactory,0.8.17,5,2/28/2023
mainnet,0x3baab03c225eb9033fc6b73c16d310d56afa922f,DssSpell,0.6.12,3,4/30/2021
mainnet,0x9e32b8317733af825e25a235c99623b4103eb0b7,DssSpell,0.6.12,3,7/18/2021
mainnet,0x963721014ccdf8941a3b67d4fd96002abf63057b,PolicyProposals,0.8.9,1,10/29/2022
mainnet,0x4ad54f06570a2516e8126151322991aeac83c2b6,StakeTONProxyFactory,0.7.6,1,7/18/2021
mainnet,0x07b577f10d4e00f3018542d08a87f255a49175a5,ConicPool,0.8.17,1012,3/01/2023
mainnet,0x013a3da6591d3427f164862793ab4e388f9b587e,Controller,0.8.17,13,3/01/2023
mainnet,0x70755a30b3b8b4a03e355682bc0247f07362cb8a,LockedTokenCommon,0.8.16,6,3/01/2023
mainnet,0x5d121dc560337c9697b0f1dfea5439bfbe703751,VaultFactory,0.8.13,4,12/09/2022
mainnet,0xa215610b717576d23ec54a1f0cd37fa3f14163b1,SmartYieldaV2Fix,0.8.15,2,12/10/2022
mainnet,0xc786097d69299835f3479a1fcd5a1c5638facade,CxipProvenanceProxy,0.8.4,2,7/16/2021
mainnet,0xb89feb008d75c89fb68cfbde1d3426d92d3aface,CxipIdentityProxy,0.8.4,4,7/17/2021
mainnet,0xdcbf49bdb92b2aa84de4e428fd5b2c9c58412bc5,SubdomainFactory,0.8.13,1152,6/24/2022
mainnet,0x721d858fff6d2a28170f559dae0a49fb5ebbc55f,DroppableEditionsFactory,0.8.6,13,10/20/2021
mainnet,0x6f9eb87f5a5638a3424c68ffae824608671f4ea6,ReactorMotors,0.8.11,2381,1/04/2022
mainnet,0xce4ede94fa8314589c506e3636bd8ee4cc04325c,D4AERC721WithFilterFactory,0.8.10,1,1/18/2023
mainnet,0x04d0e226675cfc2450d523c961c1f1875f20bf47,DssSpell,0.6.12,3,11/02/2022
mainnet,0x0c85abcd00c0779da0ecafa198d9dae099a428bb,AspenERC1155DropDelegateLogicFactory,0.8.17,2,1/18/2023
mainnet,0x63b38abffc500b675188eb541abb8ceaeb4dbd44,AspenERC721DropDelegateLogicFactory,0.8.17,2,1/18/2023
mainnet,0x0843a625997e6dab5f126ecace2811dda14df9cf,AspenERC721DropFactory,0.8.17,2,1/18/2023
mainnet,0x18eccc6322f768cf7d690f855a8db087e9749b64,AspenERC1155DropFactory,0.8.17,2,1/18/2023
mainnet,0xe8a9189218ccd5aa20aca3398e2324ab01ef3bfd,Indelible,0.8.14,183,12/10/2022
mainnet,0x1a20b565a68c00a7463f53948d938107b7c76958,NFTFactoryERC721,0.8.7,14940,5/01/2022
mainnet,0x00cac57560253bdc9887837a4b02a3f5555ee9ac,MrdrVrsFactory,0.8.17,2,1/19/2023
mainnet,0xd8a47f76bdca04d1b959cc70d72ae5539812e931,Indelible,0.8.14,1069,12/10/2022
mainnet,0x3c08cbca5cc08272cd9d38d39f5415e98c9c7eff,ERC20TokenExtensionFactory,0.8.9,2,1/19/2023
mainnet,0x9654442e2547984ca76593b36c2681fccaf31806,BankFactory,0.8.9,2,1/19/2023
mainnet,0x56fb0b1a5bcfa4c691eb2e8c3947c43eb2b9cdff,DaoFactory,0.8.9,19,1/19/2023
mainnet,0x825ada890293917eb4f5937e3ae6954b21c143d1,ECOxCliffLockupFactory,0.8.15,2,2/23/2023
mainnet,0xc5d1e69709df34915395ff3d6a6c6f1ae571baea,DssSpell,0.6.12,3,8/12/2022
mainnet,0x9a74758c2a80fa1b1d899e0e1f24cf505a4dea33,OverlayV1Factory,0.8.10,0,9/24/2022
goerli,0x497fe13a5f800b647966f63f3c8beea4dc83c41c,DssSpell,0.6.12,3,11/30/2022
goerli,0x0e4ac415846928b3dd49e42f5cf85998305477d9,LP1155Factory,0.8.17,8,2/23/2023
goerli,0x1202dd20fff745f7e8b5feb88fe4bc4f19fe5176,MultiSigWalletFactory,0.4.16,2,7/28/2022
goerli,0xf56e895e76be54d0c45381b21e2b83e7ab7a7513,SBIFactory,0.8.13,1,12/17/2022
goerli,0xad86aa4a359fa82e449f4486bed9db1253dce4db,Vyper_contract,vyper:0.3.1,2,11/16/2022
goerli,0xddad0291da7ec85fd6ba6f44ae6983af3b9613a0,Deployer,0.6.12,2,3/05/2021
goerli,0xc8868d73562d7ce2a0e81ea772bd8fb79ca56ad5,DssSpell,0.6.12,3,11/12/2021
goerli,0x94f0211e1d7b8e0650d3b706be40bf2f457b0323,ZeroEx,0.6.12,6,2/23/2023
goerli,0x299f2d44a70427fe4e1fc956c8b40d0b84b2423e,AccessController,0.8.10,19,9/03/2022
goerli,0x838777a418ffbb9a0399fa1e5e7a3618933f54c6,DssProxyActionsEndCharter,0.6.12,1,11/15/2021
goerli,0xd78f5ad09c281235c8b3aeb141e8a44f4727e723,EVMScriptRegistryFactory,0.4.24,1,1/20/2023
goerli,0x6b4b24d2ccc3ce780e91848d21b433b14cc70c2d,NounstersToken,0.8.15,2,11/01/2022
goerli,0xfa76de446d62e01898c75822c403a9f89a1cbc24,OverlayV1Factory,0.8.10,1,9/03/2022
goerli,0x0f61c75f4346cfebb8f0ac0887faecc6ea280cae,VaultRegistry,0.8.13,1,10/12/2022
goerli,0x04d0e226675cfc2450d523c961c1f1875f20bf47,DssSpell,0.6.12,3,10/12/2022
goerli,0xdbbabf61c37d9a4f216250c6733f0fde7d5e7126,Forward,0.8.17,1,11/15/2022
goerli,0x829da520cd8b93ef6f21f71935f600f13c7aba1c,CentBaseMarketPlaceBETA,0.8.17,5,11/29/2022
goerli,0xa9fa8e3e9ea15c37ec6b65c8d754987bad679820,VaultRegistry,0.8.13,1,9/02/2022
goerli,0x82759fce6de9c67d05075af6b5c9e7ac74df0309,VaultRegistry,0.8.13,1,9/02/2022
goerli,0x3aa600a00bee146f93d37c619c0f1bea2569b714,VaultRegistry,0.8.13,1,11/16/2022
goerli,0xa0595d6e56f0cc00cde289700b0f61c058e4734b,DssSpell,0.6.12,3,5/08/2022
goerli,0x4aaa7202ee845494aea232c84dbc670bf15ccb88,Lottery,0.8.17,11,11/01/2022
goerli,0x830e37cc6109d6cf46622173c835671d652286ca,UniswapV2Factory,0.8.4,17,11/19/2021
goerli,0xfd88cee74f7d78697775abdae53f9da1559728e4,DssSpell,0.6.12,3,11/19/2021
goerli,0xebe485421f580a68431ac6d1db1455909873e799,ItemsERC721,0.6.12,52,3/17/2021
goerli,0x6a3372e6887394550c45f9400991894797f82060,ItemsERC721,0.6.12,1,3/17/2021
goerli,0xa266b02f2cc3c4220e3422334573587b42fa61c9,SqueakerSale,0.8.13,5,12/01/2022
goerli,0x0209227984bc2cc644065f97b9a8ad9eedf7a1af,GMIToken,0.5.16,1,9/24/2022
goerli,0xafccfe75fe65ee88fd5e0099035e09fa9a7deb7e,Lottery,0.8.9,1,2/05/2023
goerli,0x5dbc7b840baa9dabcbe9d2492e45d7244b54a2a0,TWFactory,0.8.12,46833,4/20/2022
goerli,0x00638766ec79ee1d310b184de01804681b5c51a0,Lottery,0.8.9,0,2/05/2023
goerli,0xf2fa1511f4fd8450384d7130f441f46d350bb180,Lottery,0.8.9,0,2/05/2023
goerli,0xbf0c93a904f02cc15f7ff28cdccbb2ee79cdce5b,NFT,0.8.17,6,1/07/2023
goerli,0xf119afbb6a452acd8c723bd7419a439744c738a5,ProposalTestnetSetup,0.6.12,2,3/17/2021
goerli,0xf1ec869dc6751bd165d8587ba11f5099c7f78e7c,ProposalTestnetSetup,0.6.12,2,3/17/2021
goerli,0x7eb3a038f25b9f32f8e19a7f0de83d4916030efa,PersonalAccountRegistry,0.6.12,1,3/16/2021
goerli,0xb6900522dc23f3cdaea61bf0ca17a672b8dbe312,PaymentRegistry,0.6.12,16,3/16/2021
goerli,0xb20d3c49186ebf541919f114085724beff182964,StakingPool,0.8.13,16,2/05/2023
goerli,0xf3a9480fa37b671ee946b2e8b1aee6bedca04261,EthMillions,0.8.17,13,2/05/2023
goerli,0x1f5cc5117c7ccc427955bb9a3baedf854987238b,SonaSplitFactory,0.8.16,1,1/21/2023
goerli,0xfac795d097d80bbfb597d35140c0a00ad987b7f8,SonaReserveAuction,0.8.16,11,1/21/2023
goerli,0x08b8b280bb89dc2f4b52383798e1a28619d4e64f,SonaSplitFactory,0.8.16,0,1/21/2023
goerli,0x3416af01895dea6fb7632ddbaef1690aa5226c2b,GroupWalletFactory2,0.8.9,57,5/12/2022
goerli,0x2262595460b14a91cc8c175a8a6304637ef28669,PixeldroidConsoleFont,0.8.17,1,11/15/2022
goerli,0xc8b69195c7d04555942c724d524f19122da10574,WitnetRNG,0.8.6,3,11/23/2021
goerli,0x1b91c75a85201fc58b7c69eddc3e045abc04737c,WitnetRNG,0.8.6,4,11/23/2021
goerli,0x6ec177b9e64d64078bf148ff5c99f8aecd5ad064,WitnetRNG,0.8.6,6,11/22/2021
goerli,0x48924119ff7bab321c1e664523d7b7525e421a30,NFT,0.8.17,40,1/06/2023
goerli,0x1237dd6b3705fdc96fe39aead611d2175de660e4,UniswapV2Factory,0.8.4,8,11/22/2021
goerli,0xf868361ee1ac3c88aaad0bfc902206b5c98c6823,WyvernRegistry,0.7.5,2,5/14/2022
goerli,0x1df68b8dc2b4ece16d240b4a7fe7158a5b2afc0a,NFTProtect,0.8.17,2,2/23/2023
goerli,0x0000000a19cc130086a0290fbb9894b30e00d229,SeaportValidator,0.8.14,0,8/02/2022
goerli,0x931cb5a4f053176377a07750c675d1bebffc2a20,NFT,0.8.17,3,1/21/2023
goerli,0x21a97fb68869ab84bb202fa6cf6f8a466c8443b4,AccountFactory,0.7.6,0,9/04/2022
goerli,0x399a2fff64d7b4d37d6d20f6031ae758a4ecd489,Lottery,0.8.9,4,2/06/2023
goerli,0xf0c96085c1571a16cec1375752a878b9b1c254ff,WyvernProxyRegistry,0.8.12,2,8/1/2022
goerli,0xe4d0929c5dcaecb633d3435ffdec4079f4c4ae86,UniswapV2Factory,0.8.4,8,11/25/2021
goerli,0x5c7c7e058df26669ce5623d8b0a6c4d8ac3ef4fd,Registry,0.8.3,2,11/24/2021
goerli,0x0a639f7798e3a01e39e7ebea2a7e47cef9e76cf1,Lottery,0.8.9,1,2/06/2023
goerli,0x5377dd585fd702e6411db610e58876232e095fa1,Lottery,0.8.9,0,2/06/2023
goerli,0x6e60d8d33227a9c46549badd21763d7c23331015,Lottery,0.8.9,0,2/06/2023
goerli,0x883e3f10f688282a24e7f8a6c0c6f207a118288a,ConvexManagerTestnet,0.8.10,3225,9/05/2022
goerli,0xd50f64f27a9709e330a0e5afb17ba0042a4295bf,DssSpell,0.6.12,3,5/16/2022
goerli,0x50043d8f4c6539008d42253554727d9e8b3bb8a6,Lottery,0.8.9,1,2/06/2023
goerli,0x4e4209fa7940d3ac19d42e1e9ce1ccbab5c211d9,GQTestV2,0.8.10,2,2/24/2023
goerli,0xba939002db942cba4e63cd8c0a5a0d65c7e49446,NounstersToken,0.8.15,2,9/24/2022
goerli,0xd52ca6bbfc11627af9ac3496cab975ae20e70a81,DAOFactory,0.8.10,171,11/03/2022
goerli,0x39a89d383822606bb56138a2816ea5f6e7c95ebe,DssSpell,0.6.12,5,8/02/2022
goerli,0xd439d35257a5ff51c7d98cf2b932e9096bbeab63,GovernFactory,0.6.8,2,9/05/2022
goerli,0x4717226b5ab973482d2c372f47aaab46db5cae8c,PluginRepoFactory,0.8.10,15,11/03/2022
goerli,0xc7adacba47a02e1ec3431f67eb33f31012f164af,GovernQueueFactory,0.6.8,2,9/05/2022
goerli,0x960327273c346ee9dfa122a757425b350b51f833,Registry,0.8.3,3,11/27/2021
goerli,0x724462c11bd0738486f21d4a00ffa715eb2ca8ea,DssSpell,0.6.12,3,11/27/2021
goerli,0x25a6c94742e6ba00beb07859fe89a8114df90677,OverlayV1Factory,0.8.10,1,9/05/2022
goerli,0x8f48fffc6fe6032063a8acae5cb9188ebb01d57a,SBIFactory,0.8.13,1,12/01/2022
goerli,0x0a5f16ce1be86fdfe7d2c01948da1290fedb9368,NounstersToken,0.8.15,2,9/24/2022
goerli,0x709fb35f62b28448bc8d23909044c5d3401acc00,LP1155Factory,0.8.19,6,3/14/2023
goerli,0x3be96a591fc7f18159f656fd42e2dd57927955f0,PaperAdapter,0.8.17,9,1/07/2023
goerli,0x1453ac81c9250808f8377c2def3cce6a6423c396,ZeroEx,0.6.12,3,8/03/2022
goerli,0x0000000042dbfe4eca8f719a3693b363adb44a02,ERC721SeaDropCloneFactory,0.8.17,26,3/14/2023
goerli,0x295214fa15df1b45c7df9e458c0ceeca845f12eb,LendingPoolAddressesProvider,0.6.12,26,11/27/2021
goerli,0x53acb41511744ffe3e567150979d0f6572d88d63,DAOFactory,0.8.10,9,12/18/2022
goerli,0x1a3ecccce116d749780b9bc244d04c989d7ad78b,PluginRepoFactory,0.8.10,4,12/18/2022
goerli,0xbcabbfff3a7fd76527ba369f6aa6423dc2c6d393,DAOFactory,0.8.10,1,11/02/2022
goerli,0x0f68cfba516b712239be78148c68f45cd9ed7c45,YieldSourcePrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0x2bb858dcb92261e1ee91fb374042fd7cafd90e6a,StakePrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0x8a1034d33458ab2f1976dce8858b18b9b67603ef,MultipleWinnersProxyFactory,0.6.12,1,10/15/2022
goerli,0x7e75f144f36237b4124baeb5afdda4bc454c58e5,CompoundPrizePoolProxyFactory,0.6.12,1,10/15/2022
goerli,0xfbc256e16a7551ade1b6c87bd98ea6b761df897e,CentBaseMarketPlaceBETA,0.8.17,38,3/14/2023
goerli,0x3acde6c7ed54aa2477d0f3fb2bdd4634e451a1e1,CentBaseMarketPlaceBETA,0.8.17,1,3/14/2023
goerli,0xed35973bfb9dbce43cc9f8165452a9659459fc85,EconomyEngineV1Factory,0.8.4,4,2/25/2023
goerli,0x802074a67f18acbe8a6a7405aeff0a5d1fd935c7,DAOFactory,0.8.10,1,11/02/2022
goerli,0x4c8f3263f1b83095c1d49ffde9e359650e076f76,DssSpell,0.6.12,5,9/05/2022
goerli,0x5a497c44e7ca5d431558d0097d6adab9cf8e9d80,MarriageRegistry,0.8.9,3,10/15/2022
goerli,0xee5e5cec50692bc7ef414050686da43241193471,DAOFactory,0.8.10,1,10/28/2022
goerli,0xe33617592bb3ffc7dec7a3f1324617506285c4db,SETHProxy,0.7.6,2,12/01/2021
goerli,0xcdaed24a337cc35006b5cf79a7a858561686e783,UserFlashclaimRegistryV3,0.8.4,1,12/02/2022
goerli,0x8b5dc47686f586999af50b102487d3add32bfdd6,TokenNetworkRegistry,0.8.10,2,12/01/2021
goerli,0x001407a020be25589f70f1d4d668bfea1c69eb9c,DAOFactory,0.8.17,38,2/24/2023
goerli,0x9a0d37169de540149d76ee9bc744992be5399e06,PluginRepoFactory,0.8.17,5,2/24/2023
goerli,0x3840453a3907916113db88bfac2349533a736c64,Baal,0.8.7,1,5/21/2022
goerli,0xef3a5e35ccaad837781e2ca933eb92e3b3f4bae5,DssSpell,0.6.12,3,5/21/2022
goerli,0x1af3ce8de065774b0ec08942fc5779930d1a9622,CronUpkeepFactory,0.8.6,3182,8/02/2022
goerli,0xf29e86a96c36bb3b1956325ee530e095b643be01,DssSpell,0.5.15,3,9/06/2022
goerli,0x77326bcbbd9e32a02d3949f5d5731789762f095b,Lottery,0.8.7,73,9/25/2022
goerli,0xec8ce9e03c9e9fdf5ea051c9c98880b6699e24cc,DssSpell,0.6.12,1,10/15/2022
goerli,0x5a581938a63fdd8deb9eae189a7c6a13e348e118,UserFlashclaimRegistryV3,0.8.4,1,12/02/2022
goerli,0x2cf21a46757b877d94c7e23a9eb23dac6777d574,UserFlashclaimRegistryV3,0.8.4,2,12/02/2022
goerli,0x7ae425e562284cf3580456c647a889ad9a30cb35,Lottery,0.8.7,10,9/25/2022
goerli,0x3348fe9fed165a882cfca9aec3ec7b0f4424a82f,CollectionFactory,0.5.16,7,3/15/2023
goerli,0xdb8c125977d78c3053c7e7c45983e8419b337b77,ERC721Manager,0.8.0,20,3/15/2023
goerli,0xf16d42799ea445b174dab554f9c5a124c75d6353,Registrant,0.5.16,3,3/15/2023
goerli,0xe3e5036a40425b49691d2daff463e8bbf1186cd9,D4AERC721WithFilterFactory,0.8.18,2,2/06/2023
goerli,0x8efbf6aa54e51d1cf6c80009f7c952c0a6742978,D4AERC721WithFilterFactory,0.8.18,2,2/06/2023
goerli,0x5e356d0062d62514fea27fcea72d0e941871838d,LegitArtRegistry,0.8.4,130,12/05/2021
goerli,0xeccba3b84cd4e333d8425c6f9706ebb9eb0d3250,NFT,0.8.17,10,1/22/2023
goerli,0x8b96e6d5fffbc8af306824301b3db5cdbec92657,Lottery,0.8.7,1,9/25/2022
goerli,0x4b3e78479d01689d02c1b5aefbd9ad58795f432e,WalletFactory,0.8.7,2,5/24/2022
goerli,0x35b1d8d70de711d387da3ad5330257656e7db6d3,DynamicBlueprintsFactory,0.8.4,49,2/02/2023
goerli,0x8373c68629191ef10f654ce8e32bbfe3c7a1d743,SmartVaultsFactory,0.8.3,0,1/08/2023
goerli,0xe685cc3577e7cbfbcf1f923a94b3213addc90794,NounstersToken,0.8.15,2,9/26/2022
goerli,0x56b5a3832c8e9a9eed29196a93ea9bd79f1accd6,GroupWalletFactory2,0.8.9,238,5/25/2022
goerli,0x4db1125212953f0779cc4326e4b07dcf7ea0b547,CollectionFactory,0.5.16,3,2/25/2023
goerli,0x64466990bd0fb1195c1d9a7d74c4795d395e0498,PixeldroidConsoleFont,0.8.17,1,11/03/2022
goerli,0xbbdd232ea5ddff82ea4c1340845b4f2c975b3696,CollectionFactory,0.5.16,3,2/25/2023
goerli,0xba12222222228d8ba445958a75a0704d566bf2c8,Vault,0.7.1,17875,4/20/2021
goerli,0xcce158dd5384b599fc29fe34d83b11ea8fb7a816,Indelible,0.8.14,11,1/22/2023
goerli,0xb365ac73b4f82baa864ca0094bd8fd670c6b0101,GQTestV2,0.8.10,20,2/24/2023
goerli,0xd969d61f2398a8f72b8b288316e3c9b527d166a9,PieFactoryContract,0.7.1,9,4/20/2021
goerli,0xe226e9df0a07dfc9708ff1778b2b681b6e9c0cb6,NFT,0.8.17,4,1/22/2023
goerli,0xc6744a13d18d7b3729db5eda864c8c994e11e08a,HelloDefiAAVE2Factory,0.8.17,2,2/07/2023
goerli,0x6de94249ca8b390bda899f2854ae204099813c81,TieredDrop,0.8.12,1,2/25/2023
goerli,0xc80accf11f74ff80e6c3df6bd9e6959cc9ebbdaf,AccessController,0.8.10,5,8/04/2022
goerli,0xd3017508483915998fab1dc6c222fe433dd24416,Lottery,0.8.19,5,2/26/2023
goerli,0xdeb68b4cad98fb5a507a8480fe095d69f0558096,EnglishRentalAuctionFactory,0.8.16,0,2/26/2023
goerli,0x041f369897af6bfff9d96f056756c11efd512557,ContinuousRentalAuctionFactory,0.8.16,1,2/26/2023
goerli,0x31723495bea173b580186bfa4e879a39bb6ff0cb,VaultRegistry,0.8.13,1,12/02/2022
goerli,0x39c089b326083171c3f8680b952b12a110b13f83,VaultRegistry,0.8.13,1,12/02/2022
goerli,0x686d0004f43edd16a150b781218c109a5930b585,Exchange,0.7.6,1,12/02/2022
goerli,0x60bc5193ff28293400a3188e42947121b54c559b,VaultRegistry,0.8.13,1,12/02/2022
goerli,0x353b2f7bcb6b42964b32e2dd169bc72a284f97a4,VaultRegistry,0.8.13,1,12/02/2022
goerli,0xd6d389846d89c01106f3f78904f42e6be7e09278,VaultRegistry,0.8.13,1,12/02/2022
goerli,0x000000008924d42d98026c656545c3c1fb3ad31c,ERC721SeaDropCloneFactory,0.8.17,2688,3/16/2023
goerli,0x7ff786dd10dfcb007fb94a02caa2aad5f2b9161c,IdleRouter,0.8.11,1,8/05/2022
goerli,0x2ebe13d7da415e637751a4da8d4e2c18b3d89eeb,VaultRegistry,0.8.13,1,12/02/2022
goerli,0x54dc4a859ad48ccbe6638fda015ea3b72260b137,DssSpell,0.5.15,1,9/06/2022
goerli,0xfc76a7cf1c0d4aca82c6aae3dc90ddaba879203c,DssSpell,0.5.15,3,9/06/2022
goerli,0x9a1406e77f4f67c5e93c27e5bd8d3d070193b356,DssSpell,0.5.15,1,9/06/2022
goerli,0x85df9cb8850fdae3780e7d5b0df09d9111f5fc39,DssSpell,0.5.15,1,9/6/2022
goerli,0xe7914565dc0473dec9dca1e2647aff0c25a61bed,CollectionFactory,0.8.16,7,1/23/2023
goerli,0xcf5c5c13b26c959afb6ae9be5304c61d1d19dfd1,Registry,0.8.12,3,9/26/2022
goerli,0x6e7c9a2d9a196cda25c57b22671762977d38844d,LooksRareLib,0.8.13,1,11/04/2022
goerli,0xba6c098e61b77f80098bde6df6f01a3f9a9fe6a5,PlaygroundRegistry,0.7.5,2,11/18/2022
goerli,0xe774b60546011bc0fb72296ddca229320d55c982,ShoyuEx,0.6.12,12,5/19/2022
goerli,0x44f0ea0ec0fbfd8acd1dda8f389f259d9b0e35f9,SmartContractFactory,0.8.19,26,3/17/2023
goerli,0x2078fe17fd0b1b0c4b504d30ca8713cd729ccb28,LiquidStakingPoolV1,0.8.4,1,3/17/2023
goerli,0xc06f3f1990751fa8b0ea9f59f72ca4a6c23d4099,LiquidStakingPoolV1,0.8.4,1,3/17/2023
goerli,0xf88b6c01baaee345822e0ba5acce52cdc742d17a,Lottery,0.8.7,1,9/26/2022
goerli,0x1bee13139ef9a5e1301f83ca90d09c5289ce3fc2,Vault,0.7.1,1,5/30/2022
goerli,0x6ed5ccc86f24aa307dee58d4630d97f2f660c38a,OverlayV1Factory,0.8.10,9,3/17/2023
goerli,0x8b534d8f7154a87bff39decd3e41b7e57c4e9b0b,NounstersToken,0.8.15,3,9/26/2022
goerli,0xd9cb76bcae7219fb3cb1936401804d7c9f921bcd,ProxyFactory,0.8.17,29,3/17/2023
goerli,0xd58647242443f3268546468f46334bb9f60d718e,LendPoolAddressesProvider,0.8.4,13,8/06/2022
